人工智能,优化方法基础,大学物理II-1,大学物理II-2,大学物理实验I-1,大学物理实验I-2,大学英语i,大学英语iii1,大学英语iii2,大学计算机iii,工程制图,形式语言与编译,操作系统原理i,操作系统设计专题实验,数字逻辑电路,数学建模ii,数据库系统,数据结构与程序设计专题实验,数据结构与算法i,数理逻辑,概率统计与随机过程,模拟电子技术,模拟电子技术基础,汇编语言,电子技术实验1,电子技术实验2,电路,离散数学a,程序设计基础,算法分析与设计,线性代数与解析几何,编译器设计专题实验,计算机图形学,计算机科学技术导论,计算机系统综合设计实验,计算机组成,计算机组成与结构专题实验,计算机网络专题实验,计算机网络原理,软件定义网络,软件工程,面向对象程序设计,高等数学I-1,高等数学I-2
,,97.0,94,92,87,87,,,97,92,93,90,92,97,89.0,86,92,,,97,97,,97,87,82,95,93.0,97,,98,74,83,85.0,85,86,88,87,82,94,,,,
,,90.0,83,87,92,86,,,,,,85,98,82,90.0,63,83,84,,60,65,,90,92,98,83,82.0,100,85,78,82,,95.0,,,,,,74,,,82,80
,,,,30,,85,,,,,,,,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,43,
80,,,,98,87,72,,,94,90,85,83,98,81,80.0,82,83,88,,81,75,,,98,87,72,83.0,70,83,87,87,,94.0,,71,96,98,85,,,92,80,89
,,90.0,,87,,82,,,74,90,,,,,,,,,,,,,,,,,,95,,84,,,,,,,,,,,,88,93
,,96.0,92,92,92,78,,,,,,,,94,97.0,,92,99,,96,99,,,87,87,96,95.0,100,92,93,,,,,,,,,,,96,83,86
93,80,,,87,79,80,,,90,84,74,85,92,80,,81,87,91,,78,92,,89,92,87,91,83.0,90,81,83,82,91,92.0,76,71,85,79,80,86,,,75,86
,,96.0,,92,,,,,80,73,,,,,,,,,,,,,,,,,,79,,94,,,90.0,,,,,,,,,87,83
,,88.0,76,79,83,,71,69,,87,76,74,70,78,91.0,70,88,81,79.0,61,,95,67,92,92,74,81.0,85,,,72,85,,87,65,95,66,67,75,68,83,86,78
,,67.0,66,81,81,,,,,86,60,75,92,77,88.0,70,,75,81.0,67,,70,80,83,83,69,68.0,90,,73,82,,84.0,79,78,83,92,73,82,77,91,69,68
,,87.0,,83,,66,,,60,61,,,,,,,,,,,,,,,,,,80,,60,,,,,,,,,,,,75,74
62,,68.0,68,80,78,,81,85,,77,63,63,79,60,61.0,76,,69,76.0,76,,66,63,87,76,60,76.0,82,,64,75,,72.0,76,61,79,92,67,77,70,70,75,71
,,91.0,88,79,83,,78,79,,70,67,82,83,82,97.0,72,85,84,95.0,88,,93,84,87,87,77,77.0,87,84,80,70,89,89.0,87,76,95,92,74,71,71,92,79,82
91,,,,98,92,77,,,92,95,81,83,98,89,96.0,84,83,87,,76,91,,93,87,77,94,86.0,91,80,94,89,,94.0,76,89,83,92,97,,,95,86,97
73,75,80.0,85,85,87,,73,76,,76,62,70,87,65,,61,,,79.0,69,,85,75,70,76,76,84.0,80,80,71,80,72,89.0,70,61,68,86,80,73,64,93,69,95
87,88,81.0,87,80,83,,78,85,,70,84,97,92,72,,80,,,78.0,83,,79,84,70,98,74,84.0,90,90,88,71,72,86.0,70,67,79,87,79,91,86,88,86,92
76,,93.0,85,87,83,,,,86,93,86,92,98,78,92.0,85,83,88,,94,86,,,79,73,87,88.0,85,82,73,79,89,86.0,76,80,94,83,75,,,,82,83
65,48,65.0,61,76,80,,69,73,,83,66,74,30,72,,63,,,,61,,71,,80,76,71,84.0,89,83,78,83,62,90.0,83,60,85,96,62,84,78,91,68,87
91,,80.0,82,83,85,,57,64,,66,64,85,95,65,78.0,77,,,,62,,72,74,80,73,77,66.0,85,77,85,86,68,72.0,83,78,81,85,82,75,85,93,76,84
70,,84.0,89,87,83,,81,82,,69,73,81,87,83,94.0,78,83,71,,69,,86,75,92,92,79,82.0,83,84,90,66,98,86.0,87,73,95,98,77,88,77,90,74,74
93,88,91.0,100,92,92,,,,92,95,91,90,98,92,83.0,84,98,91,,88,94,,,87,98,98,95.0,90,88,96,90,,95.0,,88,86,87,90,87,,95,82,91
71,64,76.0,62,81,79,,73,79,,60,60,61,79,65,,67,98,71,68.0,60,,74,78,92,76,60,75.0,86,73,71,70,87,86.0,83,60,70,76,60,86,63,81,70,62
,,92.0,90,87,83,75,,,66,78,,,,75,92.0,,87,84,,78,87,,83,92,83,81,90.0,99,82,94,,,,,,,,,,,92,74,85
85,94,83.0,87,87,84,,81,84,,84,80,90,98,81,,79,,96,91.0,85,,94,86,83,81,85,79.0,91,89,89,77,87,85.0,98,91,98,92,76,94,74,92,90,80
,,93.0,92,83,73,,,,96,79,,,,78,92.0,,98,89,,74,82,,,87,79,82,79.0,97,93,91,,,,,,,,,,,87,78,76
83,81,,78,,89,,74,83,,62,61,82,61,67,,71,,,79.0,71,,87,81,70,83,80,80.0,,87,92,85,75,,83,72,80,89,77,53,76,,,
90,,94.0,92,92,92,75,,,92,76,83,96,98,88,99.0,85,92,92,,94,99,,95,98,92,92,88.0,83,80,82,88,,93.0,76,93,83,92,92,,,90,87,87
98,95,95.0,93,83,87,,87,85,,90,88,92,92,91,,88,,96,97.0,96,,98,94,83,92,99,81.0,93,91,85,89,100,87.0,98,94,83,92,89,81,96,96,81,91
87,,85.0,91,92,87,71,,,75,68,81,85,87,90,88.0,82,92,89,,81,98,,91,98,81,89,80.0,94,66,90,69,77,85.0,76,89,79,87,91,,,87,91,92
,,91.0,84,92,98,79,,,75,78,,,,87,95.0,,87,88,,80,90,,,87,83,73,77.0,87,82,93,,,92.0,,,,,,,,,74,71
94,88,86.0,93,82,87,,81,83,,95,79,86,88,76,,76,,,,90,,92,87,90,87,94,84.0,85,87,97,88,,83.0,70,78,90,90,81,86,81,90,96,93
,,94.0,,76,,,,,77,88,,,,,,,,,,,,,,,,,,99,,90,,,97.0,,,,,,,,,81,80
85,89,88.0,85,,86,,86,87,,83,70,90,98,83,,67,,92,97.0,93,,81,90,92,92,95,,77,81,83,88,97,90.0,98,92,98,87,84,90,80,,,
,,,,92,,84,,,93,96,,,,,,,,,,,,,,,,,,99,,99,,,93.0,,,,,,,,,95,99
86,88,86.0,82,82,88,,,,,70,65,90,98,68,,81,,81,,81,,90,86,76,92,93,76.0,96,89,86,75,,84.0,98,89,87,98,84,94,86,81,84,89
,,88.0,,87,,74,,,76,87,,,,,,,,,,,,,,,,,,73,,95,,,88.0,,,,,,,,,83,73
,,,,,30,78,,,52,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,37,
,,97.0,85,98,98,75,,,,,,90,92,89,93.0,84,92,86,,87,83,,89,83,87,88,85.0,99,83,91,85,,94.0,,85,95,92,75,,,89,87,85
,,82.0,81,83,83,80,,,96,80,71,88,92,77,87.0,89,92,90,,81,90,,85,76,92,89,83.0,83,83,89,70,,88.0,76,83,76,92,83,89,,,85,84
84,90,92.0,94,92,87,,85,83,,84,78,85,92,87,,79,94,91,90.0,79,,94,83,98,92,84,86.0,86,89,,85,95,,92,85,96,83,90,87,76,93,90,86
92,,72.0,89,88,83,,84,88,,83,81,94,94,74,88.0,82,,,86.0,82,,86,90,80,92,73,81.0,89,78,88,89,92,84.0,92,86,82,92,93,89,84,93,89,84
,89,83.0,85,82,86,,89,85,,94,67,,,67,,,,81,85.0,86,,89,77,79,81,90,,,,87,88,,91.0,,,,,,,,,,
87,,,,92,83,64,,,88,93,60,78,92,85,90.0,81,79,87,,72,92,,80,87,81,83,86.0,92,78,83,69,86,88.0,76,62,70,83,74,67,,84,91,73
,,94.0,89,92,98,,,,91,82,,,,76,94.0,,87,92,,86,96,,,92,87,96,91.0,75,84,99,,,93.0,,,,,,,,94,86,83
60,,68.0,51,81,90,77,,,62,60,45,65,86,62,79.0,66,86,60,,31,67,,,86,86,55,53.0,47,46,75,77,,94.0,,47,27,76,60,86,,62,43,46
79,,88.0,79,92,87,,86,88,,83,74,87,92,70,97.0,84,83,77,84.0,74,,60,69,98,92,86,73.0,91,,,67,96,,98,78,100,87,83,81,91,86,82,76
90,,91.0,93,92,87,72,,,,,71,92,98,77,94.0,82,83,91,,86,93,,86,92,87,94,91.0,95,87,88,85,,85.0,85,73,98,92,87,95,,94,91,93
70,68,66.0,61,88,85,,69,74,,73,60,82,92,61,,66,,67,68.0,70,,70,85,76,79,78,73.0,83,,64,79,76,84.0,83,78,83,92,70,68,63,87,73,68
93,,91.0,92,92,92,86,,,95,94,89,89,92,82,91.0,86,83,91,,87,87,,97,98,87,96,92.0,73,89,91,84,98,92.0,,86,91,87,96,,,97,86,88
,,96.0,94,87,87,69,,,90,91,,,,85,94.0,,87,91,,87,95,,,87,87,93,96.0,94,96,96,,,,,,,,,,,97,85,81
,,93.0,83,92,92,73,,,,,,,,86,94.0,,92,96,,95,97,,,92,76,98,92.0,97,88,96,,,,,,,,,,,90,88,97
,,89.0,83,83,83,83,,,82,72,,,,67,82.0,,87,91,,76,89,,,87,66,63,76.0,100,77,92,,,,,,,,,,,82,80,68
,,95.0,90,87,87,,,,82,91,,,,87,97.0,,85,94,,94,,,,87,79,88,93.0,76,84,99,,,,,,,,,,,,87,82
,,86.0,81,98,92,88,,,92,84,,,,76,93.0,,92,71,,71,93,,89,92,83,68,89.0,100,77,85,,,,,,,,,,,87,79,63
,,87.0,82,83,87,87,,,70,77,,,,70,,,87,81,,55,73,,,83,79,77,75.0,83,68,83,,,92.0,,,,,,,,78,75,75
,,,,83,,80,,,86,80,,,,64,95.0,,83,88,,92,64,,,83,83,71,91.0,87,,92,,,90.0,,,,,,,,93,87,82
76,,85.0,75,87,83,77,,,83,95,70,79,92,61,73.0,83,87,81,,65,84,,,87,87,70,81.0,93,62,82,80,,91.0,,76,75,87,79,,,76,78,85
83,,,77,87,98,81,,,,92,72,79,92,90,90.0,83,92,86,,79,89,,,98,87,79,79.0,98,85,92,84,90,94.0,,83,80,92,82,84,,92,70,81
,,84.0,,98,,,,,73,77,,,,,,,,,,,,,,,,,,66,,85,,,93.0,,,,,,,,,88,80
90,93,97.0,95,86,87,,80,87,,,81,85,98,95,,72,87,89,90.0,94,,92,94,92,83,97,88.0,88,80,,97,94,92.0,81,88,98,76,89,91,68,,86,97
87,,,,,,,,,,,60,86,84,72,,60,83,,82.0,,52,74,63,70,80,62,,,,,91,,,70,73,75,85,76,,78,,,
86,88,94.0,86,83,79,,,,,72,80,94,83,87,,75,79,80,,88,,85,88,79,87,87,88.0,80,92,85,90,,,87,69,95,79,91,88,70,95,76,84
,,14.0,35,83,79,69,,,63,85,,,30,10,,,,60,,14,,,,87,62,40,47.0,60,15,60,,,31.0,,,7,30,,,,45,60,
,,98.0,89,87,87,,79,80,,97,83,86,87,89,96.0,74,95,92,,91,,88,71,98,70,86,89.0,91,90,,74,87,73.0,92,86,95,79,84,,62,,92,88
,,82.0,80,92,98,75,,,87,77,72,78,92,75,96.0,78,87,85,,72,73,,,98,81,77,80.0,87,71,69,74,80,93.0,76,76,85,87,68,91,,82,69,74
,,96.0,94,98,98,81,,,85,70,,,,81,91.0,,90,94,,95,96,,,98,92,91,94.0,90,86,96,,,88.0,,,,,,,,95,90,90
71,,,,,,,,,,,,,,62,65.0,60,92,,61.0,,61,,45,80,90,64,,,,,68,,,,,,,60,,60,,,
87,87,92.0,95,88,92,,79,83,,67,78,92,92,85,,78,79,91,93.0,87,,67,94,98,87,99,88.0,87,76,95,89,87,87.0,88,91,98,76,89,92,78,92,90,96
91,,87.0,95,80,90,,84,85,,91,81,86,93,82,98.0,82,,,90.0,84,,98,85,80,98,90,87.0,93,,94,88,89,85.0,92,77,88,89,77,,89,96,94,90
89,,100.0,96,87,87,,76,79,,,80,87,98,83,99.0,89,92,91,,90,,93,93,92,92,97,89.0,98,,93,87,92,,92,89,97,92,90,88,84,94,,
96,,100.0,100,92,92,83,,,,,91,97,98,88,95.0,87,92,87,,96,97,,,98,87,100,99.0,98,88,99,89,,93.0,,92,96,98,94,,,94,93,97
92,82,71.0,,92,98,77,,,74,82,80,83,92,73,,83,92,70,,73,71,,90,83,83,79,83.0,87,80,93,80,66,93.0,,83,81,87,75,,,87,85,75
,,64.0,,87,,,,,,,,,,,,,,,,,,,,,,,67.0,,,60,,,60.0,,,,,,,,,,
,81,81.0,86,,83,,80,83,,86,74,87,87,75,,62,,,,76,,89,84,80,83,83,,77,91,89,79,76,82.0,70,67,78,88,78,79,83,,,
60,,94.0,95,87,92,,,,,86,80,60,92,93,95.0,76,88,88,94.0,91,,86,92,92,92,91,91.0,92,,97,77,85,91.0,87,76,95,87,69,82,87,97,86,89
,,65.0,,87,,,,,78,66,,,,,,,,,,,,,,,,,,62,,83,,,94.0,,,,,,,,,75,66
64,67,67.0,61,80,82,,77,72,,60,60,62,92,75,,67,,60,71.0,60,,66,74,79,87,72,64.0,87,,71,85,,81.0,83,60,79,83,60,73,63,76,69,69
,,67.0,80,92,80,,,,,84,,,,81,93.0,,92,93,,70,,,93,83,87,82,88.0,99,90,,,,,,,,,,,,87,,68
75,80,87.0,83,92,92,80,,,,,,90,92,77,,67,92,87,,80,89,,90,79,79,82,84.0,,80,96,82,,93.0,,91,78,87,84,,,93,77,89
76,86,85.0,92,92,98,80,,,82,90,72,84,79,83,,80,87,95,,83,91,,79,79,79,86,83.0,91,72,89,85,,87.0,76,78,85,76,68,,,86,85,82
,50,77.0,54,76,83,,,,,39,20,37,30,63,,20,60,65,,40,,,61,87,76,50,74.0,83,5,74,,73,85.0,62,20,70,70,68,,45,75,81,62
,,88.0,85,83,98,,,,91,64,76,80,98,80,84.0,82,79,87,,77,93,,,87,73,90,88.0,94,78,81,71,,90.0,76,81,83,92,89,86,,91,83,77
88,,81.0,84,98,92,80,,,73,80,90,84,87,80,91.0,83,83,74,,76,94,,,98,87,79,93.0,72,74,87,82,,95.0,,77,81,87,87,,,88,75,71
,,96.0,,98,,,,,79,85,,,,,,,,,,,,,,,,,,99,,99,,,,,,,,,,,,92,93
88,,73.0,71,83,92,82,,,90,74,82,78,92,80,78.0,83,79,76,,82,75,,,83,92,64,69.0,94,84,83,80,89,94.0,,83,94,87,81,81,,87,78,67
,,79.0,79,83,87,,79,81,,78,73,78,92,70,93.0,80,82,72,81.0,75,,83,89,92,83,77,78.0,72,,79,85,78,,98,70,95,98,82,,91,84,82,80
94,,96.0,94,98,92,,89,91,,,92,93,98,89,100.0,95,92,94,99.0,78,,100,93,92,90,80,88.0,96,,89,82,,,92,97,97,92,96,92,84,97,,
88,,80.0,84,86,85,,81,78,,88,71,80,91,78,77.0,67,,,,85,,90,,80,83,70,70.0,89,79,93,82,,93.0,70,61,70,88,62,86,86,88,76,82
90,88,89.0,90,86,92,,76,83,,77,88,93,98,89,,93,98,90,,83,,74,94,87,79,76,86.0,89,74,95,90,99,89.0,98,99,79,87,95,,91,95,83,88
91,,89.0,89,87,87,69,,,85,81,69,94,92,80,87.0,78,87,93,,81,95,,,87,87,85,79.0,82,67,78,73,89,86.0,76,88,83,87,83,86,,89,86,71
,,93.0,,92,,78,,,88,88,,,,,,,,,,,,,,,,,,92,,92,,,,,,,,,,,,84,79
,,87.0,62,,,,,,,,31,,,27,62.0,,,,,26,,65,,,,76,62.0,,,12,65,,,,,,,,,,,63,65
,,90.0,96,92,87,,,,87,86,88,94,98,90,94.0,90,83,85,,92,99,,,87,92,92,94.0,81,90,95,91,98,93.0,,92,92,92,94,,,97,90,91
,,92.0,,83,,,,,85,71,,,,,,,,,,,,,,,,,,99,,99,,,,,,,,,,,,92,95
67,73,83.0,76,92,92,83,,,90,85,63,66,87,77,,80,76,77,,84,79,,66,83,92,83,81.0,92,76,80,,69,87.0,76,80,83,87,60,,,,90,82
91,90,90.0,84,85,92,,81,85,,85,81,83,98,89,,77,92,79,85.0,73,,70,90,92,87,83,87.0,90,,83,85,84,89.0,88,91,70,79,92,92,83,94,78,83
89,,95.0,96,87,92,84,,,82,91,91,92,98,89,91.0,92,83,92,,89,89,,,92,87,94,96.0,94,86,93,89,95,94.0,,88,95,92,93,,82,92,78,86
74,77,53.0,58,84,87,,85,73,,67,62,69,92,72,,69,,67,68.0,60,,63,72,76,83,60,66.0,78,80,60,75,,91.0,83,63,83,87,61,79,73,72,67,61
91,81,97.0,97,87,92,,78,85,,,82,87,98,76,,83,93,83,96.0,90,,88,94,92,92,93,97.0,97,,97,99,96,96.0,98,92,87,83,89,,80,96,92,95
,75,74.0,68,90,98,,73,82,,77,62,83,92,73,,68,87,76,82.0,63,,61,71,92,83,61,73.0,90,63,77,87,78,90.0,88,76,70,76,61,89,68,93,71,61
,,87.0,71,92,87,79,,,82,71,,,,75,85.0,,83,87,,64,84,,,87,76,66,71.0,77,81,84,,,91.0,,,,,,,,91,77,73
96,95,94.0,94,,92,,,,,92,86,91,98,91,95.0,93,79,99,,97,,93,92,87,92,93,,83,87,96,90,98,93.0,90,99,98,87,97,97,85,,,
82,75,87.0,84,87,98,,89,88,,77,70,87,92,81,,74,95,87,93.0,86,,85,89,83,79,77,91.0,96,,85,76,98,90.0,98,79,92,76,90,84,69,96,81,75
95,,98.0,94,83,87,,82,86,,86,88,93,98,94,100.0,93,87,93,,96,,98,93,92,92,98,93.0,99,88,94,79,90,,83,88,95,92,93,90,91,95,95,94
,65,82.0,83,92,79,,,,,,69,78,76,,,66,,,,74,,,78,,,66,87.0,,,85,84,79,84.0,,58,80,79,60,,,,,
91,94,96.0,94,89,98,,87,88,,92,90,90,98,92,,78,92,93,90.0,92,,85,90,98,83,96,91.0,96,95,94,90,95,90.0,98,97,92,79,95,93,90,95,91,92
93,,,91,92,92,83,,,,85,79,93,92,92,94.0,84,83,89,,89,90,,88,83,81,92,89.0,100,78,90,84,,88.0,76,97,98,92,95,92,,94,88,99
,,,77,,,,,,,,,,,66,,,,95,,,,85,90,,,84,,,,,,,,,,,,,,,,,
,,89.0,79,87,83,79,,,78,88,,,,61,91.0,,87,83,,69,71,,,87,79,81,85.0,86,76,94,,,90.0,,,,,,,,74,87,76
89,,93.0,92,83,87,72,,,,,85,87,98,86,96.0,82,98,85,,89,84,,94,83,92,87,86.0,92,85,83,82,95,94.0,,84,84,87,78,87,,,90,94
86,92,76.0,70,86,89,,91,88,,92,69,86,98,82,,80,,74,88.0,87,,73,84,83,98,81,73.0,86,84,77,96,93,93.0,98,85,98,98,77,89,83,80,72,72
82,68,80.0,71,86,92,,79,84,,71,79,76,98,69,,70,92,73,81.0,75,,60,82,87,83,63,69.0,88,76,84,87,92,94.0,83,74,92,83,75,89,78,73,86,76
,,92.0,,92,,,,,87,79,,,,,,,,,,,,,,,,,,95,,93,,,,,,,,,,,,92,93
93,85,97.0,96,87,87,,74,78,,96,88,84,98,92,,83,94,97,95.0,92,,91,91,98,92,87,95.0,100,95,,67,,91.0,87,92,95,92,88,94,85,94,93,95
,88,95.0,81,83,87,80,,,66,89,87,92,92,75,,81,87,84,,76,76,,84,79,83,83,94.0,67,74,81,80,87,88.0,76,84,85,79,95,,,90,88,77
90,,77.0,76,83,81,,66,71,,81,83,87,93,83,86.0,66,,,,77,,80,67,80,87,90,66.0,77,79,81,81,,78.0,83,72,87,89,80,84,81,93,81,84
,,64.0,73,90,73,,79,78,,94,81,84,79,70,80.0,80,,,,76,,85,72,80,76,70,75.0,83,76,78,79,70,76.0,70,69,69,85,77,75,78,78,69,84
81,,71.0,76,92,87,78,,,89,91,85,85,98,83,95.0,85,83,80,,80,80,,,98,83,75,76.0,82,82,74,86,95,94.0,,85,83,87,92,,,87,77,70
,,92.0,,92,,,,,81,83,,,,,,,,,,,,,,,,,,99,,86,,,,,,,,,,,,91,90
80,84,86.0,80,83,82,,78,78,,71,76,78,94,77,,72,,,79.0,81,,82,80,80,79,83,73.0,88,,91,79,76,74.0,83,62,85,90,77,81,80,89,67,90
,,,80,,,,,,,,,81,,80,85.0,67,,,,,,63,71,,,78,,,,,,,,,,,,81,,80,,,
66,,82.0,60,86,92,,78,78,,72,75,63,92,77,78.0,69,87,69,76.0,60,,60,78,87,79,61,69.0,86,71,67,79,,88.0,94,84,79,73,70,87,68,76,73,68
88,,67.0,73,88,87,,80,70,,65,77,83,92,63,87.0,72,,71,81.0,71,,82,85,92,83,87,82.0,88,85,79,87,95,85.0,79,88,79,73,75,81,75,86,78,73
,,95.0,94,87,92,72,,,91,92,,,,75,95.0,,87,96,,91,96,,,92,79,80,92.0,94,87,90,,,94.0,,,,,,,,90,73,88
,,97.0,83,92,98,85,,,91,73,,,,76,,,87,96,,73,85,,85,83,83,81,86.0,100,89,90,,,,,,,,,,,89,79,86
,,91.0,,87,,76,,,80,91,,,,,,,,,,,,,,,,,,95,,88,,,90.0,,,,,,,,,81,90
83,92,70.0,74,85,84,,78,80,,80,76,78,72,80,,75,,,,85,,78,,80,87,75,72.0,85,67,78,88,,65.0,83,69,78,85,85,84,81,74,74,75
86,,85.0,87,86,98,,75,77,,75,79,85,92,80,90.0,80,91,80,84.0,85,,77,91,83,92,94,75.0,89,75,91,93,,88.0,92,86,79,83,83,90,84,84,77,88
89,,97.0,94,83,83,,81,82,,,74,86,87,84,93.0,76,95,89,81.0,79,,85,84,92,92,74,84.0,95,96,90,89,,,83,86,95,83,84,78,70,88,,
92,,80.0,72,85,85,,74,68,,75,63,74,92,82,75.0,72,,80,78.0,85,,84,61,79,87,86,80.0,70,82,70,79,91,86.0,87,87,79,87,70,72,64,76,70,72
,,98.0,,92,,76,,,93,92,,,,,,,,,,,,,,,,,,99,,100,,,,,,,,,,,,93,95
,,66.0,,98,,71,,,67,80,,,,,,,,,,,,,,,,,,60,,75,,,,,,,,,,,,63,75
87,,99.0,100,92,98,83,,,92,95,80,85,98,85,94.0,83,92,91,,88,89,,98,92,96,95,92.0,99,65,90,74,86,92.0,76,76,73,92,83,,,97,82,93
90,84,92.0,91,86,98,,71,81,,84,80,89,98,88,,88,98,92,91.0,91,,88,91,92,83,93,95.0,90,79,90,87,,88.0,98,94,98,83,92,95,84,92,85,91
,,73.0,77,80,85,,74,76,,60,60,78,68,74,67.0,60,,,,62,,76,60,80,70,80,71.0,79,60,84,80,74,74.0,83,65,77,86,60,75,73,61,86,93
,,74.0,,79,,70,,,74,73,,,,,,,,,,,,,,,,,,76,,60,,,75.0,,,,,,,,,78,75
,,,97,98,98,,,,,98,,,,,94.0,,92,93,,94,97,,,87,98,91,91.0,97,91,95,,,,,,,,,,,96,78,93
,,93.0,93,98,87,80,,,91,96,,,,84,89.0,,95,90,,94,96,,,87,87,99,93.0,99,92,97,,,,,,,,,,,,89,93
,98,99.0,97,84,84,,87,89,,96,87,96,95,83,,74,,,98.0,93,,99,99,80,87,94,88.5,98,94,96,85,91,,70,86,90,91,89,91,83,,95,99
81,71,78.0,68,,73,,,,,,65,88,66,83,,66,,,,65,,78,76,70,62,69,74.0,,88,78,77,93,67.0,98,74,75,73,72,72,61,,,
93,,85.0,85,85,88,,82,77,,88,83,94,98,76,95.0,75,,,88.0,88,,90,91,80,87,93,79.0,93,89,83,80,,80.0,83,90,79,90,86,84,90,95,84,83
68,61,91.0,83,83,83,,80,82,,,64,80,92,80,,79,96,76,77.0,70,,76,88,98,92,78,85.0,93,83,80,80,,,83,83,95,87,76,86,72,98,,
82,,71.0,78,90,92,78,,,78,71,77,83,94,74,94.0,79,86,87,,75,74,,87,83,83,74,80.0,85,71,68,87,,90.0,81,84,88,94,81,95,,,74,78
86,,66.0,75,81,87,,74,77,,67,61,86,89,73,91.0,66,,,,64,,74,,80,83,62,72.0,78,87,84,79,,80.0,83,68,80,87,74,,81,77,63,23
87,,81.0,76,87,87,,,,86,78,84,75,87,83,83.0,76,83,63,,74,73,,,87,79,76,67.0,77,67,83,71,86,92.0,,76,59,92,75,,,81,83,85
,,91.0,89,98,92,,,,80,91,,,,84,93.0,,87,79,,82,80,,,92,76,90,83.0,97,85,94,,,91.0,,,,,,,,86,85,70
,,92.0,,92,,,,,79,77,,,,,,,,,,,,,,,,,,92,,88,,,90.0,,,,,,,,,86,82
93,,97.0,98,92,92,,,,93,98,71,85,98,95,94.0,94,83,88,,97,91,,91,92,77,100,94.0,94,87,88,93,88,92.0,76,85,98,87,92,,,96,88,88
,,85.0,84,83,83,,76,74,,80,70,77,87,79,96.0,72,87,88,,81,,76,79,70,87,77,85.0,79,87,93,62,74,,79,66,90,76,84,75,61,95,81,76
69,63,60.0,76,84,89,,77,75,,64,60,67,92,60,,60,,60,65.0,73,,63,68,83,83,68,69.0,78,74,61,85,,82.0,79,62,83,83,64,66,67,74,69,65
86,,86.0,80,84,79,,77,75,,82,85,89,92,87,87.0,85,95,91,91.0,81,,82,96,92,92,74,87.0,94,77,83,88,99,91.0,98,88,79,92,93,93,89,84,76,69
71,64,64.0,65,,83,,,,,65,60,64,92,60,,61,,,78.0,72,,67,63,87,79,63,70.0,,82,86,79,71,81.0,92,70,87,83,60,81,79,,,
,,91.0,,87,,83,,,78,94,,,,,,,,,,,,,,,,,,88,,94,,,86.0,,,,,,,,,84,85
,87,82.0,85,85,70,,76,77,,61,65,82,88,79,,67,,,,74,,97,81,80,76,81,78.0,73,85,87,80,80,80.0,92,68,77,86,69,85,78,90,72,96
,,64.0,65,,,,,,,72,60,60,30,,,,76,60,,,,72,60,87,83,65,60.0,,,,,,,30,78,74,73,69,,,,,
,,97.0,96,87,87,86,,,89,76,88,98,98,89,96.0,85,,,,95,,98,,79,98,94,,97,91,93,84,94,95.0,76,89,98,92,96,94,,,84,91
95,91,69.0,84,84,87,,77,75,,75,73,90,98,87,,75,,92,92.0,83,,91,94,92,92,95,70.0,74,91,86,87,88,85.0,98,83,98,98,87,89,83,95,72,89
,,89.0,86,92,92,84,,,82,92,,,,78,92.0,,92,90,,80,95,,,98,83,91,90.0,90,85,94,,,,,,,,,,,87,82,80
97,,79.0,82,89,92,,,,,86,78,87,92,69,94.0,88,83,72,83.0,68,,76,84,92,92,67,77.0,96,80,75,77,99,88.0,90,93,92,87,88,,80,89,78,79
72,69,66.0,97,83,88,,,,,80,60,63,92,60,,66,,63,65.0,60,,85,75,79,76,72,60.0,60,80,67,81,,66.0,83,63,83,92,63,82,70,61,70,60
,,92.0,,92,,,,,77,88,,,,,,,,,,,,,,,,,,69,,92,,,93.0,,,,,,,,,88,69
76,,74.0,78,84,83,,76,82,,72,79,86,92,76,85.0,74,91,77,81.0,73,,65,83,76,92,79,66.0,94,,81,79,94,86.0,87,89,79,76,81,88,70,78,80,79
83,,88.0,81,87,83,,74,79,,74,71,82,92,84,95.0,76,79,75,91.0,80,,90,82,92,92,81,75.0,63,79,75,79,96,89.0,87,77,95,87,78,87,72,69,82,90
86,84,73.0,83,90,90,,79,80,,78,75,78,92,80,,72,,83,80.0,87,,85,84,83,98,77,82.0,88,90,75,93,90,84.0,83,90,83,92,82,94,81,79,73,68
89,,85.0,89,92,98,84,,,88,90,92,88,92,89,90.0,91,87,86,,86,96,,,92,83,88,89.0,83,83,91,90,93,93.0,,80,87,87,93,,,94,81,73
70,,68.0,62,86,90,,,,70,62,72,60,86,66,84.0,67,90,62,,60,62,,,90,83,60,66.0,68,75,60,80,82,93.0,,64,83,86,63,83,,71,61,69
,,80.0,,83,,80,,,82,78,,,,,,,,,,,,,,,,,,99,,88,,,94.0,,,,,,,,,88,69
77,77,74.0,74,81,86,,77,72,,80,76,80,92,82,,73,,85,81.0,83,,79,80,83,85,85,77.0,93,83,80,88,76,83.0,83,86,83,92,68,63,65,80,67,71
,,100.0,,87,,81,,,86,93,,,,,,,,,,,,,,,,,,94,,100,,,,,,,,,,,,97,97
,,83.0,89,87,87,72,,,78,81,,,,64,86.0,,85,85,,88,86,,,87,76,86,89.0,88,83,87,,,95.0,,,,,,,,,85,85
,,92.0,,92,,,,,86,81,,,,,,,,,,,,,,,,,,81,,89,,,91.0,,,,,,,,,86,91
